LABEL_TYPECODE,SERIAL_NUMBER,BARCODE,LOCATION,INSTITUTION,MANUFACTURER,NAME_LABEL,PRODUCTION_DATE,BATCH_NUMBER,COMMENT_DESCRIPTION,MADE-FROM-TYPECODE[0],MADE-FROM-SN[0],MADE-FROM-TYPECODE[1],MADE-FROM-SN[1],MADE-FROM-TYPECODE[2],MADE-FROM-SN[2],MADE-FROM-TYPECODE[3],MADE-FROM-SN[3],MADE-FROM-TYPECODE[4],MADE-FROM-SN[4]
EL-10E,320EL10E1010057,320EL10E1010057,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010057,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010057
EL-10E,320EL10E1010058,320EL10E1010058,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010058,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010058
EL-10E,320EL10E1010059,320EL10E1010059,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010059,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010059
EL-10E,320EL10E1010060,320EL10E1010060,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010060,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010060
EL-10E,320EL10E1010061,320EL10E1010061,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010061,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010061
EL-10E,320EL10E1010062,320EL10E1010062,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010062,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010062
EL-10E,320EL10E1010063,320EL10E1010063,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010063,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010063
EL-10E,320EL10E1010066,320EL10E1010066,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010066,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010066
EL-10E,320EL10E1010067,320EL10E1010067,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010067,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010067
EL-10E,320EL10E1010068,320EL10E1010068,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010068,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010068
EL-10E,320EL10E1010070,320EL10E1010070,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010070,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010070
EL-10E,320EL10E1010071,320EL10E1010071,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010071,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010071
EL-10E,320EL10E1010072,320EL10E1010072,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010072,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010072
EL-10E,320EL10E1010073,320EL10E1010073,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010073,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010073
EL-10E,320EL10E1010074,320EL10E1010074,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010074,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010074
EL-10E,320EL10E1010075,320EL10E1010075,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010075,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010075
EL-10E,320EL10E1010076,320EL10E1010076,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010076,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010076
EL-10E,320EL10E1010077,320EL10E1010077,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010077,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010077
EL-10E,320EL10E1010078,320EL10E1010078,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010078,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010078
EL-10E,320EL10E1010079,320EL10E1010079,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010079,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010079
EL-10E,320EL10E1010080,320EL10E1010080,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010080,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010080
EL-10E,320EL10E1010081,320EL10E1010081,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010081,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010081
EL-10E,320EL10E1010082,320EL10E1010082,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010082,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010082
EL-10E,320EL10E1010083,320EL10E1010083,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010083,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010083
EL-10E,320EL10E1010084,320EL10E1010084,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010084,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010084
