LABEL_TYPECODE,SERIAL_NUMBER,BARCODE,NAME_LABEL,LOCATION,INSTITUTION,MANUFACTURER,PRODUCTION_DATE,MADE-FROM-TYPECODE[0],MADE-FROM-SN[0],COMMENT_DESCRIPTION,ATTRIBUTE-NAME[0],ATTRIBUTE-VALUE[0]
IC-LPG,44AFD43F,44AFD43F,LPGBT DAQ 0x44AFD43F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000972,DAQ LPGBT for 320EL10W1010104,lpGBT Location LD Engine,DAQ
IC-LPG,24A93574,24A93574,LPGBT E 0x24A93574,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000973,E LPGBT for 320EL10W1010104,lpGBT Location LD Engine,TRIG-E
IC-LPG,642FDC5B,642FDC5B,LPGBT W 0x642FDC5B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000974,W LPGBT for 320EL10W1010104,lpGBT Location LD Engine,TRIG-W
IC-LPG,8CABA275,8CABA275,LPGBT DAQ 0x8CABA275,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000975,DAQ LPGBT for 320EL10W1010105,lpGBT Location LD Engine,DAQ
IC-LPG,8CAE8F61,8CAE8F61,LPGBT E 0x8CAE8F61,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000976,E LPGBT for 320EL10W1010105,lpGBT Location LD Engine,TRIG-E
IC-LPG,8CAE0E1F,8CAE0E1F,LPGBT W 0x8CAE0E1F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000977,W LPGBT for 320EL10W1010105,lpGBT Location LD Engine,TRIG-W
IC-LPG,2CAD8C02,2CAD8C02,LPGBT DAQ 0x2CAD8C02,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000978,DAQ LPGBT for 320EL10W1010106,lpGBT Location LD Engine,DAQ
IC-LPG,642FD30E,642FD30E,LPGBT E 0x642FD30E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000979,E LPGBT for 320EL10W1010106,lpGBT Location LD Engine,TRIG-E
IC-LPG,6CA91484,6CA91484,LPGBT W 0x6CA91484,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000980,W LPGBT for 320EL10W1010106,lpGBT Location LD Engine,TRIG-W
IC-LPG,0CAF2812,0CAF2812,LPGBT DAQ 0x0CAF2812,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000981,DAQ LPGBT for 320EL10W1010108,lpGBT Location LD Engine,DAQ
IC-LPG,0CAC99A0,0CAC99A0,LPGBT E 0x0CAC99A0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000982,E LPGBT for 320EL10W1010108,lpGBT Location LD Engine,TRIG-E
IC-LPG,A42A328F,A42A328F,LPGBT W 0xA42A328F,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000983,W LPGBT for 320EL10W1010108,lpGBT Location LD Engine,TRIG-W
IC-LPG,2CA85D1A,2CA85D1A,LPGBT DAQ 0x2CA85D1A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000984,DAQ LPGBT for 320EL10W1010109,lpGBT Location LD Engine,DAQ
IC-LPG,EC2A62F1,EC2A62F1,LPGBT E 0xEC2A62F1,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000985,E LPGBT for 320EL10W1010109,lpGBT Location LD Engine,TRIG-E
IC-LPG,EC2FBC70,EC2FBC70,LPGBT W 0xEC2FBC70,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000986,W LPGBT for 320EL10W1010109,lpGBT Location LD Engine,TRIG-W
IC-LPG,8CABD601,8CABD601,LPGBT DAQ 0x8CABD601,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000987,DAQ LPGBT for 320EL10W1010110,lpGBT Location LD Engine,DAQ
IC-LPG,ECAE6DE3,ECAE6DE3,LPGBT E 0xECAE6DE3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000988,E LPGBT for 320EL10W1010110,lpGBT Location LD Engine,TRIG-E
IC-LPG,4C2976D0,4C2976D0,LPGBT W 0x4C2976D0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000989,W LPGBT for 320EL10W1010110,lpGBT Location LD Engine,TRIG-W
IC-LPG,A4AE1F29,A4AE1F29,LPGBT DAQ 0xA4AE1F29,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000990,DAQ LPGBT for 320EL10W1010112,lpGBT Location LD Engine,DAQ
IC-LPG,0C28C5D2,0C28C5D2,LPGBT E 0x0C28C5D2,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000991,E LPGBT for 320EL10W1010112,lpGBT Location LD Engine,TRIG-E
IC-LPG,2C2C9E6E,2C2C9E6E,LPGBT W 0x2C2C9E6E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000992,W LPGBT for 320EL10W1010112,lpGBT Location LD Engine,TRIG-W
IC-LPG,84ACC9EE,84ACC9EE,LPGBT DAQ 0x84ACC9EE,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000993,DAQ LPGBT for 320EL10W1010113,lpGBT Location LD Engine,DAQ
IC-LPG,C42A2F31,C42A2F31,LPGBT E 0xC42A2F31,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000994,E LPGBT for 320EL10W1010113,lpGBT Location LD Engine,TRIG-E
IC-LPG,04ADDC75,04ADDC75,LPGBT W 0x04ADDC75,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000995,W LPGBT for 320EL10W1010113,lpGBT Location LD Engine,TRIG-W
IC-LPG,242EA65C,242EA65C,LPGBT DAQ 0x242EA65C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000996,DAQ LPGBT for 320EL10W1010114,lpGBT Location LD Engine,DAQ
IC-LPG,6CAC2D7B,6CAC2D7B,LPGBT E 0x6CAC2D7B,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000997,E LPGBT for 320EL10W1010114,lpGBT Location LD Engine,TRIG-E
IC-LPG,04AE5B01,04AE5B01,LPGBT W 0x04AE5B01,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000998,W LPGBT for 320EL10W1010114,lpGBT Location LD Engine,TRIG-W
IC-LPG,C42CAED0,C42CAED0,LPGBT DAQ 0xC42CAED0,UMN,UMN,TSMC,2024-04-24,IC-LPS,4000999,DAQ LPGBT for 320EL10W1010115,lpGBT Location LD Engine,DAQ
IC-LPG,44A9E16A,44A9E16A,LPGBT E 0x44A9E16A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001000,E LPGBT for 320EL10W1010115,lpGBT Location LD Engine,TRIG-E
IC-LPG,A4AE3BA8,A4AE3BA8,LPGBT W 0xA4AE3BA8,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001001,W LPGBT for 320EL10W1010115,lpGBT Location LD Engine,TRIG-W
IC-LPG,2CAB97EF,2CAB97EF,LPGBT DAQ 0x2CAB97EF,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001002,DAQ LPGBT for 320EL10W1010117,lpGBT Location LD Engine,DAQ
IC-LPG,0C2E4163,0C2E4163,LPGBT E 0x0C2E4163,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001003,E LPGBT for 320EL10W1010117,lpGBT Location LD Engine,TRIG-E
IC-LPG,E42D7814,E42D7814,LPGBT W 0xE42D7814,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001004,W LPGBT for 320EL10W1010117,lpGBT Location LD Engine,TRIG-W
IC-LPG,042F31D9,042F31D9,LPGBT DAQ 0x042F31D9,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001005,DAQ LPGBT for 320EL10W1010118,lpGBT Location LD Engine,DAQ
IC-LPG,8CAB7301,8CAB7301,LPGBT E 0x8CAB7301,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001006,E LPGBT for 320EL10W1010118,lpGBT Location LD Engine,TRIG-E
IC-LPG,ECABB35E,ECABB35E,LPGBT W 0xECABB35E,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001007,W LPGBT for 320EL10W1010118,lpGBT Location LD Engine,TRIG-W
IC-LPG,0C288BFA,0C288BFA,LPGBT DAQ 0x0C288BFA,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001008,DAQ LPGBT for 320EL10W1010119,lpGBT Location LD Engine,DAQ
IC-LPG,0CAF2BBB,0CAF2BBB,LPGBT E 0x0CAF2BBB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001009,E LPGBT for 320EL10W1010119,lpGBT Location LD Engine,TRIG-E
IC-LPG,64A83BCB,64A83BCB,LPGBT W 0x64A83BCB,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001010,W LPGBT for 320EL10W1010119,lpGBT Location LD Engine,TRIG-W
IC-LPG,0C2E4DA3,0C2E4DA3,LPGBT DAQ 0x0C2E4DA3,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001011,DAQ LPGBT for 320EL10W1010120,lpGBT Location LD Engine,DAQ
IC-LPG,642F4CC4,642F4CC4,LPGBT E 0x642F4CC4,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001012,E LPGBT for 320EL10W1010120,lpGBT Location LD Engine,TRIG-E
IC-LPG,2C29167A,2C29167A,LPGBT W 0x2C29167A,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001013,W LPGBT for 320EL10W1010120,lpGBT Location LD Engine,TRIG-W
IC-LPG,ACAAF035,ACAAF035,LPGBT DAQ 0xACAAF035,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001014,DAQ LPGBT for 320EL10W1010121,lpGBT Location LD Engine,DAQ
IC-LPG,EC2A4643,EC2A4643,LPGBT E 0xEC2A4643,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001015,E LPGBT for 320EL10W1010121,lpGBT Location LD Engine,TRIG-E
IC-LPG,CCA92818,CCA92818,LPGBT W 0xCCA92818,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001016,W LPGBT for 320EL10W1010121,lpGBT Location LD Engine,TRIG-W
IC-LPG,0429EF54,0429EF54,LPGBT DAQ 0x0429EF54,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001017,DAQ LPGBT for 320EL10W1010122,lpGBT Location LD Engine,DAQ
IC-LPG,842D303C,842D303C,LPGBT E 0x842D303C,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001018,E LPGBT for 320EL10W1010122,lpGBT Location LD Engine,TRIG-E
IC-LPG,242BE824,242BE824,LPGBT W 0x242BE824,UMN,UMN,TSMC,2024-04-24,IC-LPS,4001019,W LPGBT for 320EL10W1010122,lpGBT Location LD Engine,TRIG-W
