LABEL_TYPECODE,SERIAL_NUMBER,BARCODE,LOCATION,INSTITUTION,MANUFACTURER,NAME_LABEL,PRODUCTION_DATE,BATCH_NUMBER,COMMENT_DESCRIPTION,MADE-FROM-TYPECODE[0],MADE-FROM-SN[0],MADE-FROM-TYPECODE[1],MADE-FROM-SN[1],MADE-FROM-TYPECODE[2],MADE-FROM-SN[2],MADE-FROM-TYPECODE[3],MADE-FROM-SN[3],MADE-FROM-TYPECODE[4],MADE-FROM-SN[4]
EL-10E,320EL10E1010037,320EL10E1010037,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010037,2024-11-22,1,Preproduction,IC-LPG,0C2E6F2B,IC-LPG,642C20A4,IC-LPG,042F7358,IC-LDH, LDO 14 003647,EL-1BE,320EL1BE1010037
EL-10E,320EL10E1010038,320EL10E1010038,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010038,2024-11-22,1,Preproduction,IC-LPG,E428A500,IC-LPG,2CAD2C91,IC-LPG,042C9DDC,IC-LDH, LDO 14 003645,EL-1BE,320EL1BE1010038
EL-10E,320EL10E1010039,320EL10E1010039,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010039,2024-11-22,1,Preproduction,IC-LPG,AC2E4463,IC-LPG,A4ADABA2,IC-LPG,E4AC397E,IC-LDH, LDO 14 002953,EL-1BE,320EL1BE1010039
EL-10E,320EL10E1010040,320EL10E1010040,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010040,2024-11-22,1,Preproduction,IC-LPG,8C2F1F8F,IC-LPG,E42D81ED,IC-LPG,C42C9179,IC-LDH, LDO 14 002946,EL-1BE,320EL1BE1010040
EL-10E,320EL10E1010041,320EL10E1010041,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010041,2024-11-22,1,Preproduction,IC-LPG,E4AC2295,IC-LPG,C429C1B5,IC-LPG,4CAE01B9,IC-LDH, LDO 14 002861,EL-1BE,320EL1BE1010041
EL-10E,320EL10E1010042,320EL10E1010042,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010042,2024-11-22,1,Preproduction,IC-LPG,84A97700,IC-LPG,C4AB34C2,IC-LPG,E42E184B,IC-LDH, LDO 14 002876,EL-1BE,320EL1BE1010042
EL-10E,320EL10E1010043,320EL10E1010043,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010043,2024-11-22,1,Preproduction,IC-LPG,442B17D2,IC-LPG,64AD0DA2,IC-LPG,0CAC817B,IC-LDH, LDO 14 000504,EL-1BE,320EL1BE1010043
EL-10E,320EL10E1010044,320EL10E1010044,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010044,2024-11-22,1,Preproduction,IC-LPG,8CAEB96B,IC-LPG,2C2FA108,IC-LPG,A42F70A1,IC-LDH, LDO 14 000497,EL-1BE,320EL1BE1010044
EL-10E,320EL10E1010046,320EL10E1010046,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010046,2024-11-22,1,Preproduction,IC-LPG,442E0CC3,IC-LPG,E4AA110A,IC-LPG,242D00CA,IC-LDH, LDO 14 003087,EL-1BE,320EL1BE1010046
EL-10E,320EL10E1010047,320EL10E1010047,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010047,2024-11-22,1,Preproduction,IC-LPG,8C2A201F,IC-LPG,0C2BDE60,IC-LPG,24AC5C81,IC-LDH, LDO 14 003049,EL-1BE,320EL1BE1010047
EL-10E,320EL10E1010049,320EL10E1010049,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010049,2024-11-22,1,Preproduction,IC-LPG,0C2DCFB4,IC-LPG,EC2A4C20,IC-LPG,0CAFAC5A,IC-LDH, LDO 14 003549,EL-1BE,320EL1BE1010049
EL-10E,320EL10E1010050,320EL10E1010050,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010050,2024-11-22,1,Preproduction,IC-LPG,0C2DCFB4,IC-LPG,EC2A4C20,IC-LPG,0CAFAC5A,IC-LDH, LDO 14 003552,EL-1BE,320EL1BE1010050
EL-10E,320EL10E1010051,320EL10E1010051,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010051,2024-11-22,1,Preproduction,IC-LPG,AC2E7ECF,IC-LPG,ECAE98D5,IC-LPG,842887B2,IC-LDH, LDO 14 001221,EL-1BE,320EL1BE1010051
EL-10E,320EL10E1010052,320EL10E1010052,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010052,2024-11-22,1,Preproduction,IC-LPG,CC2D12F3,IC-LPG,2CAD3785,IC-LPG,ECAD3E16,IC-LDH, LDO 14 001235,EL-1BE,320EL1BE1010052
EL-10E,320EL10E1010053,320EL10E1010053,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010053,2024-11-22,1,Preproduction,IC-LPG,642F54EF,IC-LPG,0CAA5336,IC-LPG,642CF289,IC-LDH, LDO 14 004792,EL-1BE,320EL1BE1010053
EL-10E,320EL10E1010054,320EL10E1010054,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010054,2024-11-22,1,Preproduction,IC-LPG,642F54EF,IC-LPG,0CAA5336,IC-LPG,642CF289,IC-LDH, LDO 14 001117,EL-1BE,320EL1BE1010054
EL-10E,320EL10E1010055,320EL10E1010055,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010055,2024-11-22,1,Preproduction,IC-LPG,44ACD83F,IC-LPG,ECA8703B,IC-LPG,8C2A1A70,IC-LDH, LDO 14 003908,EL-1BE,320EL1BE1010055
EL-10E,320EL10E1010057,320EL10E1010057,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010057,2024-11-22,1,Preproduction,IC-LPG,6C2E90DD,IC-LPG,A4ABEFE0,IC-LPG,ACAF36F6,IC-LDH, LDO 14 003577,EL-1BE,320EL1BE1010057
EL-10E,320EL10E1010058,320EL10E1010058,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010058,2024-11-22,1,Preproduction,IC-LPG,2CA89270,IC-LPG,C4ABDADC,IC-LPG,8C2C67F4,IC-LDH, LDO 14 003576,EL-1BE,320EL1BE1010058
EL-10E,320EL10E1010059,320EL10E1010059,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010059,2024-11-22,1,Preproduction,IC-LPG,AC2B5371,IC-LPG,242E2D7D,IC-LPG,6CAC18D7,IC-LDH, LDO 14 002887,EL-1BE,320EL1BE1010059
EL-10E,320EL10E1010060,320EL10E1010060,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010060,2024-11-22,1,Preproduction,IC-LPG,A42F31EF,IC-LPG,CCAFE7B8,IC-LPG,ACAA59C9,IC-LDH, LDO 14 002883,EL-1BE,320EL1BE1010060
EL-10E,320EL10E1010061,320EL10E1010061,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010061,2024-11-22,1,Preproduction,IC-LPG,E4AA8BA3,IC-LPG,44AFEB96,IC-LPG,ECAE8AFB,IC-LDH, LDO 14 004653,EL-1BE,320EL1BE1010061
EL-10E,320EL10E1010062,320EL10E1010062,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010062,2024-11-22,1,Preproduction,IC-LPG,0C2BAA8D,IC-LPG,C42CD6CE,IC-LPG,E428E8E7,IC-LDH, LDO 14 004661,EL-1BE,320EL1BE1010062
EL-10E,320EL10E1010063,320EL10E1010063,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010063,2024-11-22,1,Preproduction,IC-LPG,EC2CD079,IC-LPG,E42D6369,IC-LPG,242B0F00,IC-LDH, LDO 14 004583,EL-1BE,320EL1BE1010063
EL-10E,320EL10E1010064,320EL10E1010064,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010064,2024-11-22,1,Preproduction,IC-LPG,EC2A57AD,IC-LPG,E42E14E2,IC-LPG,C42F76C7,IC-LDH, LDO 14 004586,EL-1BE,320EL1BE1010064
EL-10E,320EL10E1010066,320EL10E1010066,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010066,2024-11-22,1,Preproduction,IC-LPG,2CAEFED9,IC-LPG,C42A805D,IC-LPG,64AD8683,IC-LDH, LDO 14 004761,EL-1BE,320EL1BE1010066
EL-10E,320EL10E1010067,320EL10E1010067,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010067,2024-11-22,1,Preproduction,IC-LPG,E4AC3C8B,IC-LPG,6C2ED83F,IC-LPG,2CADFD73,IC-LDH, LDO 14 004693,EL-1BE,320EL1BE1010067
EL-10E,320EL10E1010068,320EL10E1010068,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010068,2024-11-22,1,Preproduction,IC-LPG,CCAA0C3F,IC-LPG,0C283CB2,IC-LPG,2C2FB9EF,IC-LDH, LDO 14 004794,EL-1BE,320EL1BE1010068
EL-10E,320EL10E1010070,320EL10E1010070,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010070,2024-11-22,1,Preproduction,IC-LPG,0C2EBBA5,IC-LPG,E42DC59A,IC-LPG,C42A1A38,IC-LDH, LDO 14 004621,EL-1BE,320EL1BE1010070
EL-10E,320EL10E1010071,320EL10E1010071,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010071,2024-11-22,1,Preproduction,IC-LPG,CC28F6B8,IC-LPG,0CACF695,IC-LPG,84AC6F48,IC-LDH, LDO 14 004615,EL-1BE,320EL1BE1010071
EL-10E,320EL10E1010072,320EL10E1010072,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010072,2024-11-22,1,Preproduction,IC-LPG,44AA2B5C,IC-LPG,AC2859DD,IC-LPG,4CAE7FC8,IC-LDH, LDO 14 004739,EL-1BE,320EL1BE1010072
EL-10W,320EL10W1010001,320EL10W1010001,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010001,2024-11-22,1,Preproduction,IC-LPG,44AA2B5C,IC-LPG,AC2859DD,IC-LPG,4CAE7FC8,IC-LDH, LDO 14 003810,EL-1BW,320EL1BW1010001
EL-10W,320EL10W1010003,320EL10W1010003,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010003,2024-11-22,1,Preproduction,IC-LPG,6C28F918,IC-LPG,84AF397B,IC-LPG,24AFDBAF,IC-LDH, LDO 14 003834,EL-1BW,320EL1BW1010003
EL-10W,320EL10W1010007,320EL10W1010007,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010007,2024-11-22,1,Preproduction,IC-LPG,CC2B8BFA,IC-LPG,6CAFAF5F,IC-LPG,A4296DD3,IC-LDH, LDO 14 000383,EL-1BW,320EL1BW1010007
EL-10W,320EL10W1010008,320EL10W1010008,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010008,2024-11-22,1,Preproduction,IC-LPG,64ABBA1C,IC-LPG,C42C61D3,IC-LPG,44A9B833,IC-LDH, LDO 14 000037,EL-1BW,320EL1BW1010008
EL-10W,320EL10W1010009,320EL10W1010009,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010009,2024-11-22,1,Preproduction,IC-LPG,64ABBA1C,IC-LPG,C42C61D3,IC-LPG,44A9B833,IC-LDH, LDO 14 003601,EL-1BW,320EL1BW1010009
EL-10W,320EL10W1010010,320EL10W1010010,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010010,2024-11-22,1,Preproduction,IC-LPG,4CAE68DF,IC-LPG,A4AB4C16,IC-LPG,042F2092,IC-LDH, LDO 14 003794,EL-1BW,320EL1BW1010010
EL-10W,320EL10W1010011,320EL10W1010011,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010011,2024-11-22,1,Preproduction,IC-LPG,ACAC6FA3,IC-LPG,ECA886F1,IC-LPG,84281124,IC-LDH, LDO 14 003715,EL-1BW,320EL1BW1010011
EL-10W,320EL10W1010014,320EL10W1010014,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010014,2024-11-22,1,Preproduction,IC-LPG,84ACCF18,IC-LPG,CC2E82C5,IC-LPG,ACAFBDBE,IC-LDH, LDO 14 003775,EL-1BW,320EL1BW1010014
EL-10W,320EL10W1010015,320EL10W1010015,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010015,2024-11-22,1,Preproduction,IC-LPG,EC2A7F75,IC-LPG,442884B2,IC-LPG,C4AD51AE,IC-LDH, LDO 14 000016,EL-1BW,320EL1BW1010015
EL-10W,320EL10W1010016,320EL10W1010016,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010016,2024-11-22,1,Preproduction,IC-LPG,E42B71BE,IC-LPG,E4AC6A88,IC-LPG,CC28280F,IC-LDH, LDO 14 003781,EL-1BW,320EL1BW1010016
EL-10W,320EL10W1010017,320EL10W1010017,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010017,2024-11-22,1,Preproduction,IC-LPG,2C2C2049,IC-LPG,642AB50B,IC-LPG,A4AB2FB9,IC-LDH, LDO 14 003714,EL-1BW,320EL1BW1010017
EL-10W,320EL10W1010033,320EL10W1010033,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010033,2024-11-22,1,Preproduction,IC-LPG,AC2BED03,IC-LPG,242EE4BB,IC-LPG,642F26FB,IC-LDH, LDO 14 003929,EL-1BW,320EL1BW1010033
EL-10W,320EL10W1010034,320EL10W1010034,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010034,2024-11-22,1,Preproduction,IC-LPG,6CA97DB8,IC-LPG,CC28249A,IC-LPG,A4AD6EFE,IC-LDH, LDO 14 003921,EL-1BW,320EL1BW1010034
EL-10W,320EL10W1010035,320EL10W1010035,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010035,2024-11-22,1,Preproduction,IC-LPG,E4AA2D36,IC-LPG,24ACED59,IC-LPG,EC2952AB,IC-LDH, LDO 14 003957,EL-1BW,320EL1BW1010035
EL-10W,320EL10W1010037,320EL10W1010037,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010037,2024-11-22,1,Preproduction,IC-LPG,E4AA2D36,IC-LPG,24ACED59,IC-LPG,EC2952AB,IC-LDH, LDO 14 003623,EL-1BW,320EL1BW1010037
EL-10W,320EL10W1010039,320EL10W1010039,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010039,2024-11-22,1,Preproduction,IC-LPG,E4AFB433,IC-LPG,042C0280,IC-LPG,C4A808C1,IC-LDH, LDO 14 002802,EL-1BW,320EL1BW1010039
EL-10W,320EL10W1010041,320EL10W1010041,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010041,2024-11-22,1,Preproduction,IC-LPG,24AF097D,IC-LPG,8CAB730E,IC-LPG,A4AB3452,IC-LDH, LDO 14 002936,EL-1BW,320EL1BW1010041
EL-10W,320EL10W1010042,320EL10W1010042,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010042,2024-11-22,1,Preproduction,IC-LPG,64A89292,IC-LPG,CCAAAC5C,IC-LPG,642C94E0,IC-LDH, LDO 14 002931,EL-1BW,320EL1BW1010042
EL-10W,320EL10W1010043,320EL10W1010043,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010043,2024-11-22,1,Preproduction,IC-LPG,ACACE8E7,IC-LPG,24AC6327,IC-LPG,642C26F8,IC-LDH, LDO 14 004214,EL-1BW,320EL1BW1010043
EL-10W,320EL10W1010044,320EL10W1010044,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010044,2024-11-22,1,Preproduction,IC-LPG,84AC280F,IC-LPG,04AE4F4F,IC-LPG,84A9F9D4,IC-LDH, LDO 14 002877,EL-1BW,320EL1BW1010044
EL-10W,320EL10W1010046,320EL10W1010046,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010046,2024-11-22,1,Preproduction,IC-LPG,042FF7B5,IC-LPG,CCAA6C05,IC-LPG,64A8389D,IC-LDH, LDO 14 003565,EL-1BW,320EL1BW1010046
EL-10W,320EL10W1010047,320EL10W1010047,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010047,2024-11-22,1,Preproduction,IC-LPG,C4AD1CDF,IC-LPG,2C2F2625,IC-LPG,8C290BAE,IC-LDH, LDO 14 003059,EL-1BW,320EL1BW1010047
EL-10W,320EL10W1010048,320EL10W1010048,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010048,2024-11-22,1,Preproduction,IC-LPG,64A84A79,IC-LPG,CC2DA381,IC-LPG,64AE0DFB,IC-LDH, LDO 14 003078,EL-1BW,320EL1BW1010048
EL-10W,320EL10W1010049,320EL10W1010049,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010049,2024-11-22,1,Preproduction,IC-LPG,64A84A79,IC-LPG,CC2DA381,IC-LPG,64AE0DFB,IC-LDH, LDO 14 002960,EL-1BW,320EL1BW1010049
EL-10W,320EL10W1010050,320EL10W1010050,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010050,2024-11-22,1,Preproduction,IC-LPG,AC28E850,IC-LPG,E42D3F3A,IC-LPG,2C2F1570,IC-LDH, LDO 14 002959,EL-1BW,320EL1BW1010050
EL-10W,320EL10W1010051,320EL10W1010051,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010051,2024-11-22,1,Preproduction,IC-LPG,CC2D9FBD,IC-LPG,84AA249C,IC-LPG,8CAB4661,IC-LDH, LDO 14 000527,EL-1BW,320EL1BW1010051
EL-10W,320EL10W1010052,320EL10W1010052,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010052,2024-11-22,1,Preproduction,IC-LPG,ACA94BBE,IC-LPG,C42F9BDA,IC-LPG,6CA936A9,IC-LDH, LDO 14 000508,EL-1BW,320EL1BW1010052
EL-10W,320EL10W1010053,320EL10W1010053,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010053,2024-11-22,1,Preproduction,IC-LPG,2C2ACE37,IC-LPG,642C0D2C,IC-LPG,EC2CB679,IC-LDH, LDO 14 004361,EL-1BW,320EL1BW1010053
EL-10W,320EL10W1010054,320EL10W1010054,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010054,2024-11-22,1,Preproduction,IC-LPG,442D7777,IC-LPG,E4A9A08B,IC-LPG,8CAEC146,IC-LDH, LDO 14 004324,EL-1BW,320EL1BW1010054
EL-10W,320EL10W1010056,320EL10W1010056,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010056,2024-11-22,1,Preproduction,IC-LPG,0C2B9C22,IC-LPG,C42F86F4,IC-LPG,0C285524,IC-LDH, LDO 14 004793,EL-1BW,320EL1BW1010056
EL-10W,320EL10W1010057,320EL10W1010057,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010057,2024-11-22,1,Preproduction,IC-LPG,ECA88F08,IC-LPG,A4A89BA4,IC-LPG,642CEAF7,IC-LDH, LDO 14 003554,EL-1BW,320EL1BW1010057
EL-10W,320EL10W1010058,320EL10W1010058,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010058,2024-11-22,1,Preproduction,IC-LPG,A4AE4FB5,IC-LPG,042A3DB9,IC-LPG,2C2F9D91,IC-LDH, LDO 14 003558,EL-1BW,320EL1BW1010058
EL-10W,320EL10W1010059,320EL10W1010059,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010059,2024-11-22,1,Preproduction,IC-LPG,8CAE70C4,IC-LPG,24A9FF28,IC-LPG,A42F406E,IC-LDH, LDO 14 003888,EL-1BW,320EL1BW1010059
EL-10W,320EL10W1010060,320EL10W1010060,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010060,2024-11-22,1,Preproduction,IC-LPG,64A876E0,IC-LPG,E4A90CD8,IC-LPG,6C2D9FDE,IC-LDH, LDO 14 003850,EL-1BW,320EL1BW1010060
EL-10W,320EL10W1010061,320EL10W1010061,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010061,2024-11-22,1,Preproduction,IC-LPG,C42CA826,IC-LPG,E4AA0AEE,IC-LPG,ECABF87C,IC-LDH, LDO 14 004556,EL-1BW,320EL1BW1010061
EL-10W,320EL10W1010062,320EL10W1010062,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010062,2024-11-22,1,Preproduction,IC-LPG,ACAC78EE,IC-LPG,2CABF110,IC-LPG,042ABCC8,IC-LDH, LDO 14 004576,EL-1BW,320EL1BW1010062
EL-10W,320EL10W1010063,320EL10W1010063,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010063,2024-11-22,1,Preproduction,IC-LPG,242E6FA9,IC-LPG,E42BF963,IC-LPG,AC28843C,IC-LDH, LDO 14 002786,EL-1BW,320EL1BW1010063
EL-10W,320EL10W1010064,320EL10W1010064,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010064,2024-11-22,1,Preproduction,IC-LPG,8C2F20D6,IC-LPG,8CAD269E,IC-LPG,8C2C5DCE,IC-LDH, LDO 14 002797,EL-1BW,320EL1BW1010064
EL-10W,320EL10W1010065,320EL10W1010065,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010065,2024-11-22,1,Preproduction,IC-LPG,CC28189A,IC-LPG,0CAA05A3,IC-LPG,84ACFAEE,IC-LDH, LDO 14 004695,EL-1BW,320EL1BW1010065
EL-10W,320EL10W1010066,320EL10W1010066,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010066,2024-11-22,1,Preproduction,IC-LPG,4C2A46E3,IC-LPG,8CA86179,IC-LPG,24AFAA2E,IC-LDH, LDO 14 004692,EL-1BW,320EL1BW1010066
EL-10W,320EL10W1010067,320EL10W1010067,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010067,2024-11-22,1,Preproduction,IC-LPG,4C2A46E3,IC-LPG,8CA86179,IC-LPG,24AFAA2E,IC-LDH, LDO 14 004001,EL-1BW,320EL1BW1010067
EL-10W,320EL10W1010068,320EL10W1010068,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010068,2024-11-22,1,Preproduction,IC-LPG,84AF034E,IC-LPG,A4A8C7CB,IC-LPG,CCAF188B,IC-LDH, LDO 14 004644,EL-1BW,320EL1BW1010068
