LABEL_TYPECODE,SERIAL_NUMBER,BARCODE,LOCATION,INSTITUTION,MANUFACTURER,NAME_LABEL,PRODUCTION_DATE,BATCH_NUMBER,COMMENT_DESCRIPTION,MADE-FROM-TYPECODE[0],MADE-FROM-SN[0],MADE-FROM-TYPECODE[1],MADE-FROM-SN[1],MADE-FROM-TYPECODE[2],MADE-FROM-SN[2],MADE-FROM-TYPECODE[3],MADE-FROM-SN[3],MADE-FROM-TYPECODE[4],MADE-FROM-SN[4]
EL-10E,320EL10E1010048,320EL10E1010048,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010048,2024-11-22,1,Preproduction,IC-LPG,4CAB4C54,IC-LPG,4428A5A0,IC-LPG,CC2EB2A0,IC-LDH, LDO 14 003047,EL-1BE,320EL1BE1010048
EL-10E,320EL10E1010056,320EL10E1010056,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010056,2024-11-22,1,Preproduction,IC-LPG,04ABCD9D,IC-LPG,042F4057,IC-LPG,24AF783F,IC-LDH, LDO 14 003906,EL-1BE,320EL1BE1010056
EL-10E,320EL10E1010064,320EL10E1010064,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010064,2024-11-22,1,Preproduction,IC-LPG,EC2A57AD,IC-LPG,E42E14E2,IC-LPG,C42F76C7,IC-LDH, LDO 14 004586,EL-1BE,320EL1BE1010064
EL-10E,320EL10E1010065,320EL10E1010065,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010065,2024-11-22,1,Preproduction,IC-LPG,0C2D840F,IC-LPG,642C7062,IC-LPG,04AE4A2C,IC-LDH, LDO 14 004552,EL-1BE,320EL1BE1010065
EL-10E,320EL10E1010069,320EL10E1010069,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010069,2024-11-22,1,Preproduction,IC-LPG,E4AA35B8,IC-LPG,842E7484,IC-LPG,6C28749A,IC-LDH, LDO 14 004775,EL-1BE,320EL1BE1010069
EL-10E,320EL10E1010073,320EL10E1010073,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010073,2024-11-22,1,Preproduction,IC-LPG,4CAD7C6D,IC-LPG,042C4A04,IC-LPG,A4A8C197,IC-LDH, LDO 14 004056,EL-1BE,320EL1BE1010073
EL-10E,320EL10E1010074,320EL10E1010074,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010074,2024-11-22,1,Preproduction,IC-LPG,64ABAEC4,IC-LPG,8CAE34E9,IC-LPG,ACAA2DD4,IC-LDH, LDO 14 004071,EL-1BE,320EL1BE1010074
EL-10E,320EL10E1010075,320EL10E1010075,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010075,2024-11-22,1,Preproduction,IC-LPG,242BA599,IC-LPG,EC2C38CB,IC-LPG,E4A91BA6,IC-LDH, LDO 14 004310,EL-1BE,320EL1BE1010075
EL-10E,320EL10E1010076,320EL10E1010076,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010076,2024-11-22,1,Preproduction,IC-LPG,0CAAEDD2,IC-LPG,64ADCBCE,IC-LPG,4428124D,IC-LDH, LDO 14 004249,EL-1BE,320EL1BE1010076
EL-10E,320EL10E1010077,320EL10E1010077,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010077,2024-11-22,1,Preproduction,IC-LPG,6C2D785F,IC-LPG,842B0AA5,IC-LPG,0CACC5CF,IC-LDH, LDO 14 004140,EL-1BE,320EL1BE1010077
EL-10E,320EL10E1010078,320EL10E1010078,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010078,2024-11-22,1,Preproduction,IC-LPG,4C2C7A73,IC-LPG,44AF3A74,IC-LPG,E42822D2,IC-LDH, LDO 14 002865,EL-1BE,320EL1BE1010078
EL-10E,320EL10E1010079,320EL10E1010079,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010079,2024-11-22,1,Preproduction,IC-LPG,042ACDD0,IC-LPG,C42A20A8,IC-LPG,0C28BB60,IC-LDH, LDO 14 002857,EL-1BE,320EL1BE1010079
EL-10E,320EL10E1010080,320EL10E1010080,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010080,2024-11-22,1,Preproduction,IC-LPG,ACAADE4E,IC-LPG,EC29BF49,IC-LPG,4C2C8FD3,IC-LDH, LDO 14 004044,EL-1BE,320EL1BE1010080
EL-10E,320EL10E1010081,320EL10E1010081,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010081,2024-11-22,1,Preproduction,IC-LPG,AC2D0C7D,IC-LPG,842D3F69,IC-LPG,84AC18CF,IC-LDH, LDO 14 004145,EL-1BE,320EL1BE1010081
EL-10E,320EL10E1010082,320EL10E1010082,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010082,2024-11-22,1,Preproduction,IC-LPG,ECAB5E25,IC-LPG,04AB6792,IC-LPG,2CAEABB0,IC-LDH, LDO 14 004228,EL-1BE,320EL1BE1010082
EL-10E,320EL10E1010083,320EL10E1010083,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010083,2024-11-22,1,Preproduction,IC-LPG,84AA82F6,IC-LPG,0C2BFC81,IC-LPG,0C28F62D,IC-LDH, LDO 14 004542,EL-1BE,320EL1BE1010083
EL-10E,320EL10E1010084,320EL10E1010084,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010084,2024-11-22,1,Preproduction,IC-LPG,0C2B1290,IC-LPG,A42CDFF2,IC-LPG,4CAE3DEC,IC-LDH, LDO 14 002203,EL-1BE,320EL1BE1010084
EL-10E,320EL10E1010085,320EL10E1010085,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010085,2024-11-22,1,Preproduction,IC-LPG,E4AFE8F6,IC-LPG,A42A3875,IC-LPG,A42ADF04,IC-LDH, LDO 14 001959,EL-1BE,320EL1BE1010085
EL-10E,320EL10E1010086,320EL10E1010086,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010086,2024-11-22,1,Preproduction,IC-LPG,0CAC2DD7,IC-LPG,E42BC303,IC-LPG,6CA96AA0,IC-LDH, LDO 14 002196,EL-1BE,320EL1BE1010086
EL-10E,320EL10E1010087,320EL10E1010087,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010087,2024-11-22,1,Preproduction,IC-LPG,84A93F7B,IC-LPG,44ACBBAC,IC-LPG,8C2CC7A4,IC-LDH, LDO 14 002224,EL-1BE,320EL1BE1010087
EL-10E,320EL10E1010088,320EL10E1010088,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010088,2024-11-22,1,Preproduction,IC-LPG,C4ABBC89,IC-LPG,8CA81337,IC-LPG,A4AE0B54,IC-LDH, LDO 14 002175,EL-1BE,320EL1BE1010088
EL-10E,320EL10E1010089,320EL10E1010089,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010089,2024-11-22,1,Preproduction,IC-LPG,0CAC3559,IC-LPG,2CA81002,IC-LPG,C429E637,IC-LDH, LDO 14 002184,EL-1BE,320EL1BE1010089
EL-10E,320EL10E1010090,320EL10E1010090,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010090,2024-11-22,1,Preproduction,IC-LPG,0C28A9E4,IC-LPG,64AE97CB,IC-LPG,0C2D65DD,IC-LDH, LDO 14 004417,EL-1BE,320EL1BE1010090
EL-10E,320EL10E1010091,320EL10E1010091,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010091,2024-11-22,1,Preproduction,IC-LPG,8CAE08B3,IC-LPG,6CAFEEBB,IC-LPG,0C2EC012,IC-LDH, LDO 14 004000,EL-1BE,320EL1BE1010091
EL-10E,320EL10E1010092,320EL10E1010092,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010092,2024-11-22,1,Preproduction,IC-LPG,A42FAE16,IC-LPG,24ACAABB,IC-LPG,4C29F13E,IC-LDH, LDO 14 004271,EL-1BE,320EL1BE1010092
EL-10E,320EL10E1010093,320EL10E1010093,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010093,2024-11-22,1,Preproduction,IC-LPG,8C2FDC2A,IC-LPG,6CAC878B,IC-LPG,8428333A,IC-LDH, LDO 14 004635,EL-1BE,320EL1BE1010093
EL-10E,320EL10E1010094,320EL10E1010094,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010094,2024-11-22,1,Preproduction,IC-LPG,6429F2BF,IC-LPG,6C2BBDC9,IC-LPG,24A9E803,IC-LDH, LDO 14 004303,EL-1BE,320EL1BE1010094
EL-10E,320EL10E1010095,320EL10E1010095,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010095,2024-11-22,1,Preproduction,IC-LPG,0C28BE0C,IC-LPG,EC2C8AB5,IC-LPG,ECAE86CB,IC-LDH, LDO 14 002001,EL-1BE,320EL1BE1010095
EL-10E,320EL10E1010096,320EL10E1010096,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010096,2024-11-22,1,Preproduction,IC-LPG,44AF82A5,IC-LPG,0CAA21B4,IC-LPG,0429E56D,IC-LDH, LDO 14 002018,EL-1BE,320EL1BE1010096
EL-10E,320EL10E1010097,320EL10E1010097,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010097,2024-11-22,1,Preproduction,IC-LPG,4CAE9EB0,IC-LPG,242BC5C5,IC-LPG,6C28B803,IC-LDH, LDO 14 004435,EL-1BE,320EL1BE1010097
EL-10E,320EL10E1010098,320EL10E1010098,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010098,2024-11-22,1,Preproduction,IC-LPG,C4AEEF20,IC-LPG,242E1E4E,IC-LPG,642A1308,IC-LDH, LDO 14 004558,EL-1BE,320EL1BE1010098
EL-10E,320EL10E1010099,320EL10E1010099,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010099,2024-11-22,1,Preproduction,IC-LPG,4C2AA7C1,IC-LPG,6CA94D44,IC-LPG,042C0DDA,IC-LDH, LDO 14 004129,EL-1BE,320EL1BE1010099
EL-10E,320EL10E1010100,320EL10E1010100,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010100,2024-11-22,1,Preproduction,IC-LPG,CC2B82CF,IC-LPG,6C2D24A6,IC-LPG,4C2A9B9B,IC-LDH, LDO 14 004144,EL-1BE,320EL1BE1010100
EL-10E,320EL10E1010101,320EL10E1010101,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010101,2024-11-22,1,Preproduction,IC-LPG,042F61B5,IC-LPG,0CAAB17E,IC-LPG,8C29834F,IC-LDH, LDO 14 004083,EL-1BE,320EL1BE1010101
EL-10E,320EL10E1010102,320EL10E1010102,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010102,2024-11-22,1,Preproduction,IC-LPG,6C2B779A,IC-LPG,ECABEF31,IC-LPG,6C286F7E,IC-LDH, LDO 14 004536,EL-1BE,320EL1BE1010102
EL-10E,320EL10E1010103,320EL10E1010103,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010103,2024-11-22,1,Preproduction,IC-LPG,44AF270F,IC-LPG,0CA924E8,IC-LPG,E42E7781,IC-LDH, LDO 14 004530,EL-1BE,320EL1BE1010103
EL-10E,320EL10E1010104,320EL10E1010104,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010104,2024-11-22,1,Preproduction,IC-LPG,04AD1A8F,IC-LPG,C429796B,IC-LPG,6C2ECF41,IC-LDH, LDO 14 004480,EL-1BE,320EL1BE1010104
EL-10E,320EL10E1010106,320EL10E1010106,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010106,2024-11-22,1,Preproduction,IC-LPG,8CAB0D8F,IC-LPG,242E9AA3,IC-LPG,8CA87934,IC-LDH, LDO 14 004463,EL-1BE,320EL1BE1010106
EL-10E,320EL10E1010107,320EL10E1010107,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010107,2024-11-22,1,Preproduction,IC-LPG,A4A8BFE6,IC-LPG,2CADF215,IC-LPG,CCA9EEED,IC-LDH, LDO 14 004462,EL-1BE,320EL1BE1010107
EL-10E,320EL10E1010108,320EL10E1010108,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010108,2024-11-22,1,Preproduction,IC-LPG,0C2B82C3,IC-LPG,64AB34C8,IC-LPG,442D35F6,IC-LDH, LDO 14 002814,EL-1BE,320EL1BE1010108
EL-10E,320EL10E1010109,320EL10E1010109,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010109,2024-11-22,1,Preproduction,IC-LPG,C4AB2F83,IC-LPG,04A86231,IC-LPG,E42D3900,IC-LDH, LDO 14 002845,EL-1BE,320EL1BE1010109
EL-10E,320EL10E1010110,320EL10E1010110,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010110,2024-11-22,1,Preproduction,IC-LPG,2428E21E,IC-LPG,ECA8AED6,IC-LPG,EC29BABC,IC-LDH, LDO 14 004038,EL-1BE,320EL1BE1010110
EL-10E,320EL10E1010111,320EL10E1010111,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010111,2024-11-22,1,Preproduction,IC-LPG,24AFF377,IC-LPG,CC2DFC2E,IC-LPG,64A8A7C1,IC-LDH, LDO 14 004030,EL-1BE,320EL1BE1010111
EL-10E,320EL10E1010112,320EL10E1010112,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010112,2024-11-22,1,Preproduction,IC-LPG,242B50C9,IC-LPG,EC2C57A4,IC-LPG,E4A9AF1D,IC-LDH, LDO 14 001274,EL-1BE,320EL1BE1010112
EL-10E,320EL10E1010113,320EL10E1010113,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010113,2024-11-22,1,Preproduction,IC-LPG,24A98E59,IC-LPG,C4AEF25B,IC-LPG,04A80797,IC-LDH, LDO 14 002833,EL-1BE,320EL1BE1010113
EL-10E,320EL10E1010114,320EL10E1010114,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010114,2024-11-22,1,Preproduction,IC-LPG,24AC9AE2,IC-LPG,64A8258F,IC-LPG,04ABA404,IC-LDH, LDO 14 002273,EL-1BE,320EL1BE1010114
EL-10E,320EL10E1010115,320EL10E1010115,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010115,2024-11-22,1,Preproduction,IC-LPG,642F387C,IC-LPG,CCAC11BD,IC-LPG,A42C4F0B,IC-LDH, LDO 14 002261,EL-1BE,320EL1BE1010115
EL-10E,320EL10E1010116,320EL10E1010116,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010116,2024-11-22,1,Preproduction,IC-LPG,4CAE4F6E,IC-LPG,842BC556,IC-LPG,842E9F06,IC-LDH, LDO 14 001255,EL-1BE,320EL1BE1010116
EL-10E,320EL10E1010117,320EL10E1010117,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010117,2024-11-22,1,Preproduction,IC-LPG,4CA8C72C,IC-LPG,6429830D,IC-LPG,EC2A57CB,IC-LDH, LDO 14 004290,EL-1BE,320EL1BE1010117
EL-10E,320EL10E1010118,320EL10E1010118,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010118,2024-11-22,1,Preproduction,IC-LPG,4C2C851A,IC-LPG,242B71D4,IC-LPG,042A61EA,IC-LDH, LDO 14 002176,EL-1BE,320EL1BE1010118
EL-10E,320EL10E1010119,320EL10E1010119,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010119,2024-11-22,1,Preproduction,IC-LPG,242BCA3A,IC-LPG,44283C63,IC-LPG,64ADA2A7,IC-LDH, LDO 14 002169,EL-1BE,320EL1BE1010119
EL-10E,320EL10E1010120,320EL10E1010120,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010120,2024-11-22,1,Preproduction,IC-LPG,CCA9817D,IC-LPG,ECA801EF,IC-LPG,ACACC06A,IC-LDH, LDO 14 002114,EL-1BE,320EL1BE1010120
EL-10W,320EL10W1010011,320EL10W1010011,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010011,2024-11-22,1,Preproduction,IC-LPG,ACAC6FA3,IC-LPG,ECA886F1,IC-LPG,84281124,IC-LDH, LDO 14 003715,EL-1BW,320EL1BW1010011
EL-10W,320EL10W1010013,320EL10W1010013,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010013,2024-11-22,1,Preproduction,IC-LPG,E42E95C6,IC-LPG,6CAA78D8,IC-LPG,A4AD4A8F,IC-LDH, LDO 14 000022,EL-1BW,320EL1BW1010013
EL-10W,320EL10W1010018,320EL10W1010018,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010018,2024-11-22,1,Preproduction,IC-LPG,E4A9C54B,IC-LPG,2C2C31F2,IC-LPG,2C29B6B3,IC-LDH, LDO 14 002992,EL-1BW,320EL1BW1010018
EL-10W,320EL10W1010019,320EL10W1010019,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010019,2024-11-22,1,Preproduction,IC-LPG,C429A226,IC-LPG,842EF5F5,IC-LPG,04AE8549,IC-LDH, LDO 14 003029,EL-1BW,320EL1BW1010019
EL-10W,320EL10W1010020,320EL10W1010020,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010020,2024-11-22,1,Preproduction,IC-LPG,4C2913EF,IC-LPG,4C2A973D,IC-LPG,C4AE076D,IC-LDH, LDO 14 002731,EL-1BW,320EL1BW1010020
EL-10W,320EL10W1010021,320EL10W1010021,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010021,2024-11-22,1,Preproduction,IC-LPG,C4A80D5D,IC-LPG,6C2D7E6A,IC-LPG,84AF60B4,IC-LDH, LDO 14 002735,EL-1BW,320EL1BW1010021
EL-10W,320EL10W1010022,320EL10W1010022,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010022,2024-11-22,1,Preproduction,IC-LPG,ACAF87ED,IC-LPG,642C73C4,IC-LPG,84A94DF9,IC-LDH, LDO 14 002894,EL-1BW,320EL1BW1010022
EL-10W,320EL10W1010023,320EL10W1010023,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010023,2024-11-22,1,Preproduction,IC-LPG,EC2915E3,IC-LPG,2CAE15F1,IC-LPG,842DE828,IC-LDH, LDO 14 002898,EL-1BW,320EL1BW1010023
EL-10W,320EL10W1010024,320EL10W1010024,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010024,2024-11-22,1,Preproduction,IC-LPG,6C2E2765,IC-LPG,C42FA176,IC-LPG,A429B39B,IC-LDH, LDO 14 003741,EL-1BW,320EL1BW1010024
EL-10W,320EL10W1010025,320EL10W1010025,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010025,2024-11-22,1,Preproduction,IC-LPG,4CA87951,IC-LPG,E42E4278,IC-LPG,C4AB4543,IC-LDH, LDO 14 003704,EL-1BW,320EL1BW1010025
EL-10W,320EL10W1010027,320EL10W1010027,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010027,2024-11-22,1,Preproduction,IC-LPG,A42FC2DF,IC-LPG,4C29D9E6,IC-LPG,A4A8E345,IC-LDH, LDO 14 003689,EL-1BW,320EL1BW1010027
EL-10W,320EL10W1010028,320EL10W1010028,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010028,2024-11-22,1,Preproduction,IC-LPG,ECADAD85,IC-LPG,E42D05F0,IC-LPG,ECA8072A,IC-LDH, LDO 14 003737,EL-1BW,320EL1BW1010028
EL-10W,320EL10W1010029,320EL10W1010029,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010029,2024-11-22,1,Preproduction,IC-LPG,0CA92BDB,IC-LPG,44AA651D,IC-LPG,4CAE8A68,IC-LDH, LDO 14 003669,EL-1BW,320EL1BW1010029
EL-10W,320EL10W1010030,320EL10W1010030,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010030,2024-11-22,1,Preproduction,IC-LPG,0C2DC3DE,IC-LPG,8C2F97F7,IC-LPG,0CAC77D7,IC-LDH, LDO 14 003675,EL-1BW,320EL1BW1010030
EL-10W,320EL10W1010031,320EL10W1010031,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010031,2024-11-22,1,Preproduction,IC-LPG,CCAC1888,IC-LPG,842D7774,IC-LPG,2CAEDF08,IC-LDH, LDO 14 002677,EL-1BW,320EL1BW1010031
EL-10W,320EL10W1010032,320EL10W1010032,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010032,2024-11-22,1,Preproduction,IC-LPG,ACAA6C56,IC-LPG,442D4B77,IC-LPG,AC2BA6E2,IC-LDH, LDO 14 003120,EL-1BW,320EL1BW1010032
EL-10W,320EL10W1010036,320EL10W1010036,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010036,2024-11-22,1,Preproduction,IC-LPG,A42F8F04,IC-LPG,6C2EEBFC,IC-LPG,CC2B2D3A,IC-LDH, LDO 14 003963,EL-1BW,320EL1BW1010036
EL-10W,320EL10W1010038,320EL10W1010038,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010038,2024-11-22,1,Preproduction,IC-LPG,ECA8F780,IC-LPG,44AF06B7,IC-LPG,C4A8C801,IC-LDH, LDO 14 003626,EL-1BW,320EL1BW1010038
EL-10W,320EL10W1010040,320EL10W1010040,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010040,2024-11-22,1,Preproduction,IC-LPG,042FC8B9,IC-LPG,C4ABADC2,IC-LPG,842E30FC,IC-LDH, LDO 14 003986,EL-1BW,320EL1BW1010040
